step,method,source_method,mean_energy_per_site,standard_error_of_mean,n_independent_runs
2345,Row-Update,mps2,-1.33746452,7.98712291e-05,100
2345,Hybrid,mixture2,-1.33742409,8.48365890e-05,100
2346,Metropolis,metropolis,-1.33647305,3.80039130e-04,100
2346,Row-Update,mps2,-1.33745968,8.02767648e-05,100
2346,Hybrid,mixture2,-1.33743489,8.36175725e-05,100
2347,Metropolis,metropolis,-1.33647926,3.80301139e-04,100
2347,Row-Update,mps2,-1.33747614,7.80356639e-05,100
2347,Hybrid,mixture2,-1.33741841,8.60876492e-05,100
2348,Metropolis,metropolis,-1.33647056,3.79945417e-04,100
2348,Row-Update,mps2,-1.33747299,7.86851690e-05,100
2348,Hybrid,mixture2,-1.33742291,8.55326403e-05,100
2349,Metropolis,metropolis,-1.33648708,3.80290078e-04,100
2349,Row-Update,mps2,-1.33749722,7.78220952e-05,100
2349,Hybrid,mixture2,-1.33743605,8.40121227e-05,100
2350,Metropolis,metropolis,-1.33648988,3.80304089e-04,100
2350,Row-Update,mps2,-1.33748268,7.93427406e-05,100
2350,Hybrid,mixture2,-1.33741771,8.45298582e-05,100
2351,Metropolis,metropolis,-1.33647987,3.79409176e-04,100
2351,Row-Update,mps2,-1.33748017,7.91964950e-05,100
2351,Hybrid,mixture2,-1.33743213,8.44261714e-05,100
2352,Metropolis,metropolis,-1.33648902,3.80351088e-04,100
2352,Row-Update,mps2,-1.33745245,8.28439920e-05,100
2352,Hybrid,mixture2,-1.33741613,8.69743449e-05,100
2353,Metropolis,metropolis,-1.33647596,3.79543508e-04,100
2353,Row-Update,mps2,-1.33750859,8.34902315e-05,100
2353,Hybrid,mixture2,-1.33742389,8.52423142e-05,100
2354,Metropolis,metropolis,-1.33648103,3.80273746e-04,100
2354,Row-Update,mps2,-1.33748676,7.90316967e-05,100
2354,Hybrid,mixture2,-1.33742786,8.38088041e-05,100
2355,Metropolis,metropolis,-1.33648009,3.80438056e-04,100
2355,Row-Update,mps2,-1.33748239,7.96146031e-05,100
2355,Hybrid,mixture2,-1.33741929,8.43060663e-05,100
2356,Metropolis,metropolis,-1.33647965,3.79798886e-04,100
2356,Row-Update,mps2,-1.33749360,7.98912706e-05,100
2356,Hybrid,mixture2,-1.33741835,8.53197864e-05,100
2357,Metropolis,metropolis,-1.33647509,3.79798511e-04,100
2357,Row-Update,mps2,-1.33748229,8.14179040e-05,100
2357,Hybrid,mixture2,-1.33742636,8.42704452e-05,100
2358,Metropolis,metropolis,-1.33647309,3.80820745e-04,100
2358,Row-Update,mps2,-1.33747981,8.18319361e-05,100
2358,Hybrid,mixture2,-1.33743932,8.34189572e-05,100
2359,Metropolis,metropolis,-1.33646276,3.79816380e-04,100
2359,Row-Update,mps2,-1.33748930,8.02300966e-05,100
2359,Hybrid,mixture2,-1.33744065,8.23117333e-05,100
2360,Metropolis,metropolis,-1.33647707,3.79391564e-04,100
2360,Row-Update,mps2,-1.33746391,8.46212894e-05,100
2360,Hybrid,mixture2,-1.33741775,8.43558823e-05,100
2361,Metropolis,metropolis,-1.33648191,3.80878053e-04,100
2361,Row-Update,mps2,-1.33747875,8.19472336e-05,100
2361,Hybrid,mixture2,-1.33743798,8.27121017e-05,100
2362,Metropolis,metropolis,-1.33648998,3.79586099e-04,100
2362,Row-Update,mps2,-1.33746219,8.13561780e-05,100
2362,Hybrid,mixture2,-1.33742579,8.41850258e-05,100
2363,Metropolis,metropolis,-1.33648713,3.79837393e-04,100
2363,Row-Update,mps2,-1.33748673,7.83487899e-05,100
2363,Hybrid,mixture2,-1.33742430,8.53703876e-05,100
2364,Metropolis,metropolis,-1.33648328,3.79545841e-04,100
2364,Row-Update,mps2,-1.33748638,7.79827137e-05,100
2364,Hybrid,mixture2,-1.33742378,8.54214107e-05,100
2365,Metropolis,metropolis,-1.33648494,3.80544493e-04,100
2365,Row-Update,mps2,-1.33747202,8.05258211e-05,100
2365,Hybrid,mixture2,-1.33742105,8.55097350e-05,100
2366,Metropolis,metropolis,-1.33648317,3.79340520e-04,100
2366,Row-Update,mps2,-1.33745685,8.18049825e-05,100
2366,Hybrid,mixture2,-1.33742698,8.42800583e-05,100
2367,Metropolis,metropolis,-1.33647034,3.79699015e-04,100
2367,Row-Update,mps2,-1.33749103,7.95827752e-05,100
2367,Hybrid,mixture2,-1.33743724,8.27501690e-05,100
2368,Metropolis,metropolis,-1.33646917,3.80135812e-04,100
2368,Row-Update,mps2,-1.33747100,8.01997135e-05,100
2368,Hybrid,mixture2,-1.33743776,8.28046604e-05,100
2369,Metropolis,metropolis,-1.33648234,3.79810378e-04,100
2369,Row-Update,mps2,-1.33748139,8.03554750e-05,100
2369,Hybrid,mixture2,-1.33742955,8.38093875e-05,100
2370,Metropolis,metropolis,-1.33646821,3.79886903e-04,100
2370,Row-Update,mps2,-1.33747398,8.16710118e-05,100
2370,Hybrid,mixture2,-1.33743019,8.41879704e-05,100
2371,Metropolis,metropolis,-1.33649230,3.79844721e-04,100
2371,Row-Update,mps2,-1.33748045,8.02211261e-05,100
2371,Hybrid,mixture2,-1.33742846,8.26856529e-05,100
2372,Metropolis,metropolis,-1.33648699,3.80054570e-04,100
2372,Row-Update,mps2,-1.33747596,8.08296215e-05,100
2372,Hybrid,mixture2,-1.33742754,8.43009154e-05,100
2373,Metropolis,metropolis,-1.33649603,3.79727168e-04,100
2373,Row-Update,mps2,-1.33748620,7.94362361e-05,100
2373,Hybrid,mixture2,-1.33742656,8.34186235e-05,100
2374,Metropolis,metropolis,-1.33648016,3.80271533e-04,100
2374,Row-Update,mps2,-1.33749219,7.87129440e-05,100
2374,Hybrid,mixture2,-1.33743202,8.35888561e-05,100
2375,Metropolis,metropolis,-1.33648254,3.80207371e-04,100
2375,Row-Update,mps2,-1.33749160,7.85028089e-05,100
2375,Hybrid,mixture2,-1.33742751,8.30376129e-05,100
2376,Metropolis,metropolis,-1.33645697,3.79825795e-04,100
2376,Row-Update,mps2,-1.33748752,8.20636403e-05,100
2376,Hybrid,mixture2,-1.33745593,8.25684755e-05,100
2377,Metropolis,metropolis,-1.33645623,3.80339985e-04,100
2377,Row-Update,mps2,-1.33747456,7.92310709e-05,100
2377,Hybrid,mixture2,-1.33744968,8.09677213e-05,100
2378,Metropolis,metropolis,-1.33644561,3.80626438e-04,100
2378,Row-Update,mps2,-1.33748351,7.97415367e-05,100
2378,Hybrid,mixture2,-1.33744205,8.32378355e-05,100
2379,Metropolis,metropolis,-1.33647485,3.79997247e-04,100
2379,Row-Update,mps2,-1.33749143,7.83781446e-05,100
2379,Hybrid,mixture2,-1.33743677,8.28404407e-05,100
2380,Metropolis,metropolis,-1.33648535,3.80245627e-04,100
2380,Row-Update,mps2,-1.33748808,8.01097479e-05,100
2380,Hybrid,mixture2,-1.33742836,8.28025435e-05,100
2381,Metropolis,metropolis,-1.33648290,3.80270767e-04,100
2381,Row-Update,mps2,-1.33746939,8.09524054e-05,100
2381,Hybrid,mixture2,-1.33742763,8.33560712e-05,100
2382,Metropolis,metropolis,-1.33647903,3.80490374e-04,100
2382,Row-Update,mps2,-1.33746910,8.06323142e-05,100
2382,Hybrid,mixture2,-1.33745029,8.22601655e-05,100
2383,Metropolis,metropolis,-1.33648612,3.79942745e-04,100
2383,Row-Update,mps2,-1.33749130,7.83583030e-05,100
2383,Hybrid,mixture2,-1.33743761,8.24220757e-05,100
2384,Metropolis,metropolis,-1.33648732,3.80198367e-04,100
2384,Row-Update,mps2,-1.33748921,7.97366853e-05,100
2384,Hybrid,mixture2,-1.33743384,8.30607289e-05,100
2385,Metropolis,metropolis,-1.33645988,3.80532976e-04,100
2385,Row-Update,mps2,-1.33748076,8.12132137e-05,100
2385,Hybrid,mixture2,-1.33743719,8.26320636e-05,100
2386,Metropolis,metropolis,-1.33644820,3.82335112e-04,100
2386,Row-Update,mps2,-1.33748903,8.25317245e-05,100
2386,Hybrid,mixture2,-1.33743325,8.32710969e-05,100
2387,Metropolis,metropolis,-1.33643912,3.82890570e-04,100
2387,Row-Update,mps2,-1.33748792,7.98287913e-05,100
2387,Hybrid,mixture2,-1.33742710,8.34344272e-05,100
2388,Metropolis,metropolis,-1.33644587,3.80867000e-04,100
2388,Row-Update,mps2,-1.33749486,7.87203731e-05,100
2388,Hybrid,mixture2,-1.33741847,8.35600508e-05,100
2389,Metropolis,metropolis,-1.33645592,3.80682722e-04,100
2389,Row-Update,mps2,-1.33749427,8.04431126e-05,100
2389,Hybrid,mixture2,-1.33742508,8.47088408e-05,100
2390,Metropolis,metropolis,-1.33646325,3.80677470e-04,100
2390,Row-Update,mps2,-1.33748017,7.95794107e-05,100
2390,Hybrid,mixture2,-1.33742716,8.47177284e-05,100
2391,Metropolis,metropolis,-1.33647668,3.80596520e-04,100
2391,Row-Update,mps2,-1.33749067,7.96751634e-05,100
2391,Hybrid,mixture2,-1.33742609,8.52093862e-05,100
2392,Metropolis,metropolis,-1.33646664,3.80584254e-04,100
2392,Row-Update,mps2,-1.33749119,8.10848737e-05,100
2392,Hybrid,mixture2,-1.33742729,8.34479568e-05,100
2393,Metropolis,metropolis,-1.33648550,3.80527485e-04,100
2393,Row-Update,mps2,-1.33749402,7.94324251e-05,100
2393,Hybrid,mixture2,-1.33742545,8.56770705e-05,100
2394,Metropolis,metropolis,-1.33646561,3.80270706e-04,100
2394,Row-Update,mps2,-1.33749098,8.04140967e-05,100
2394,Hybrid,mixture2,-1.33742073,8.43112484e-05,100
2395,Metropolis,metropolis,-1.33646389,3.80037543e-04,100
2395,Row-Update,mps2,-1.33749041,8.05087733e-05,100
2395,Hybrid,mixture2,-1.33742174,8.44990945e-05,100
2396,Metropolis,metropolis,-1.33646797,3.80747590e-04,100
2396,Row-Update,mps2,-1.33747274,8.25522806e-05,100
2396,Hybrid,mixture2,-1.33742462,8.57146189e-05,100
2397,Metropolis,metropolis,-1.33647393,3.80554299e-04,100
2397,Row-Update,mps2,-1.33747592,8.31370657e-05,100
2397,Hybrid,mixture2,-1.33743558,8.47099213e-05,100
2398,Metropolis,metropolis,-1.33645824,3.80115988e-04,100
2398,Row-Update,mps2,-1.33747697,8.37739007e-05,100
2398,Hybrid,mixture2,-1.33742816,8.37420739e-05,100
2399,Metropolis,metropolis,-1.33645329,3.80884384e-04,100
2399,Row-Update,mps2,-1.33747300,8.12404802e-05,100
2399,Hybrid,mixture2,-1.33744791,8.35997712e-05,100
2400,Metropolis,metropolis,-1.33647585,3.80907973e-04,100
2400,Row-Update,mps2,-1.33747890,8.14846292e-05,100
2400,Hybrid,mixture2,-1.33743446,8.30060365e-05,100
2401,Metropolis,metropolis,-1.33646666,3.80454814e-04,100
2401,Row-Update,mps2,-1.33748167,8.12397173e-05,100
2401,Hybrid,mixture2,-1.33743005,8.46059854e-05,100
2402,Metropolis,metropolis,-1.33646609,3.81018886e-04,100
2402,Row-Update,mps2,-1.33748708,8.14412098e-05,100
2402,Hybrid,mixture2,-1.33742375,8.43360118e-05,100
2403,Metropolis,metropolis,-1.33646472,3.80720010e-04,100
2403,Row-Update,mps2,-1.33747407,8.00633933e-05,100
2403,Hybrid,mixture2,-1.33742905,8.36597576e-05,100
2404,Metropolis,metropolis,-1.33643957,3.81359540e-04,100
2404,Row-Update,mps2,-1.33748205,8.40481760e-05,100
2404,Hybrid,mixture2,-1.33743559,8.31773245e-05,100
2405,Metropolis,metropolis,-1.33646291,3.80538555e-04,100
2405,Row-Update,mps2,-1.33748343,8.22306132e-05,100
2405,Hybrid,mixture2,-1.33742605,8.62338221e-05,100
2406,Metropolis,metropolis,-1.33647521,3.80392736e-04,100
2406,Row-Update,mps2,-1.33747713,8.34144313e-05,100
2406,Hybrid,mixture2,-1.33743281,8.38312761e-05,100
2407,Metropolis,metropolis,-1.33647774,3.79747106e-04,100
2407,Row-Update,mps2,-1.33748632,8.24465695e-05,100
2407,Hybrid,mixture2,-1.33741878,8.37680090e-05,100
2408,Metropolis,metropolis,-1.33647574,3.80210433e-04,100
2408,Row-Update,mps2,-1.33748819,8.08801009e-05,100
2408,Hybrid,mixture2,-1.33742645,8.47187785e-05,100
2409,Metropolis,metropolis,-1.33647599,3.80566311e-04,100
2409,Row-Update,mps2,-1.33748410,8.16190862e-05,100
2409,Hybrid,mixture2,-1.33743065,8.41097355e-05,100
2410,Metropolis,metropolis,-1.33648178,3.81035279e-04,100
2410,Row-Update,mps2,-1.33749827,7.93729491e-05,100
2410,Hybrid,mixture2,-1.33742297,8.51980192e-05,100
2411,Metropolis,metropolis,-1.33645535,3.80698807e-04,100
2411,Row-Update,mps2,-1.33750378,7.79117094e-05,100
2411,Hybrid,mixture2,-1.33743125,8.43401329e-05,100
2412,Metropolis,metropolis,-1.33646640,3.80372696e-04,100
2412,Row-Update,mps2,-1.33747602,7.85551038e-05,100
2412,Hybrid,mixture2,-1.33743578,8.40986398e-05,100
2413,Metropolis,metropolis,-1.33647450,3.80361809e-04,100
2413,Row-Update,mps2,-1.33748591,7.97124115e-05,100
2413,Hybrid,mixture2,-1.33744285,8.39235183e-05,100
2414,Metropolis,metropolis,-1.33646853,3.80107278e-04,100
2414,Row-Update,mps2,-1.33747391,8.13391353e-05,100
2414,Hybrid,mixture2,-1.33744713,8.21517887e-05,100
2415,Metropolis,metropolis,-1.33645972,3.80433356e-04,100
2415,Row-Update,mps2,-1.33746921,8.22900578e-05,100
2415,Hybrid,mixture2,-1.33744309,8.22478810e-05,100
2416,Metropolis,metropolis,-1.33645094,3.80116643e-04,100
2416,Row-Update,mps2,-1.33747124,8.12631536e-05,100
2416,Hybrid,mixture2,-1.33745724,8.19343648e-05,100
2417,Metropolis,metropolis,-1.33646836,3.79728139e-04,100
2417,Row-Update,mps2,-1.33747439,8.33481896e-05,100
2417,Hybrid,mixture2,-1.33744188,8.33294167e-05,100
2418,Metropolis,metropolis,-1.33645565,3.81040578e-04,100
2418,Row-Update,mps2,-1.33747067,8.23725424e-05,100
2418,Hybrid,mixture2,-1.33745642,8.23309624e-05,100
2419,Metropolis,metropolis,-1.33646687,3.80012146e-04,100
2419,Row-Update,mps2,-1.33750012,7.94319616e-05,100
2419,Hybrid,mixture2,-1.33745856,8.25897243e-05,100
2420,Metropolis,metropolis,-1.33645979,3.80304727e-04,100
2420,Row-Update,mps2,-1.33748751,7.98671178e-05,100
2420,Hybrid,mixture2,-1.33745275,8.27604561e-05,100
2421,Metropolis,metropolis,-1.33646041,3.80266083e-04,100
2421,Row-Update,mps2,-1.33749304,8.11400039e-05,100
2421,Hybrid,mixture2,-1.33745133,8.27779663e-05,100
2422,Metropolis,metropolis,-1.33647381,3.79839812e-04,100
2422,Row-Update,mps2,-1.33749052,7.97361494e-05,100
2422,Hybrid,mixture2,-1.33744233,8.26077684e-05,100
2423,Metropolis,metropolis,-1.33647300,3.80606560e-04,100
2423,Row-Update,mps2,-1.33751090,7.75968061e-05,100
2423,Hybrid,mixture2,-1.33744369,8.24162752e-05,100
2424,Metropolis,metropolis,-1.33646950,3.80729696e-04,100
2424,Row-Update,mps2,-1.33749164,8.06683394e-05,100
2424,Hybrid,mixture2,-1.33744257,8.27161274e-05,100
2425,Metropolis,metropolis,-1.33647647,3.80667335e-04,100
2425,Row-Update,mps2,-1.33749426,8.25825828e-05,100
2425,Hybrid,mixture2,-1.33744322,8.29053041e-05,100
2426,Metropolis,metropolis,-1.33648874,3.80577444e-04,100
2426,Row-Update,mps2,-1.33748914,8.03945806e-05,100
2426,Hybrid,mixture2,-1.33743998,8.32209470e-05,100
2427,Metropolis,metropolis,-1.33648704,3.79735180e-04,100
2427,Row-Update,mps2,-1.33749618,7.89857307e-05,100
2427,Hybrid,mixture2,-1.33744162,8.41997947e-05,100
2428,Metropolis,metropolis,-1.33647907,3.80233908e-04,100
2428,Row-Update,mps2,-1.33750914,7.78541005e-05,100
2428,Hybrid,mixture2,-1.33744292,8.30617007e-05,100
2429,Metropolis,metropolis,-1.33646130,3.80534843e-04,100
2429,Row-Update,mps2,-1.33750617,7.66874155e-05,100
2429,Hybrid,mixture2,-1.33744325,8.36730248e-05,100
2430,Metropolis,metropolis,-1.33647208,3.79807286e-04,100
2430,Row-Update,mps2,-1.33751887,7.62396967e-05,100
2430,Hybrid,mixture2,-1.33744943,8.35145704e-05,100
2431,Metropolis,metropolis,-1.33648297,3.80916062e-04,100
2431,Row-Update,mps2,-1.33750278,7.86536072e-05,100
2431,Hybrid,mixture2,-1.33744033,8.51454677e-05,100
2432,Metropolis,metropolis,-1.33647573,3.80496646e-04,100
2432,Row-Update,mps2,-1.33751157,7.83925916e-05,100
2432,Hybrid,mixture2,-1.33744414,8.43259883e-05,100
2433,Metropolis,metropolis,-1.33648201,3.80657809e-04,100
2433,Row-Update,mps2,-1.33748668,8.16494790e-05,100
2433,Hybrid,mixture2,-1.33743542,8.50454457e-05,100
2434,Metropolis,metropolis,-1.33649434,3.80399509e-04,100
2434,Row-Update,mps2,-1.33749855,7.96590245e-05,100
2434,Hybrid,mixture2,-1.33743785,8.34156468e-05,100
2435,Metropolis,metropolis,-1.33648063,3.80858468e-04,100
2435,Row-Update,mps2,-1.33748761,8.15319931e-05,100
2435,Hybrid,mixture2,-1.33744895,8.30015790e-05,100
2436,Metropolis,metropolis,-1.33646870,3.80746498e-04,100
2436,Row-Update,mps2,-1.33750153,7.93273643e-05,100
2436,Hybrid,mixture2,-1.33745121,8.27113258e-05,100
2437,Metropolis,metropolis,-1.33648258,3.80381982e-04,100
2437,Row-Update,mps2,-1.33749843,7.95114720e-05,100
2437,Hybrid,mixture2,-1.33745388,8.43057600e-05,100
2438,Metropolis,metropolis,-1.33646319,3.80463108e-04,100
2438,Row-Update,mps2,-1.33752083,7.60083670e-05,100
2438,Hybrid,mixture2,-1.33744902,8.36955885e-05,100
2439,Metropolis,metropolis,-1.33647421,3.80981183e-04,100
2439,Row-Update,mps2,-1.33750006,7.84859036e-05,100
2439,Hybrid,mixture2,-1.33745861,8.29533603e-05,100
2440,Metropolis,metropolis,-1.33648599,3.80295411e-04,100
2440,Row-Update,mps2,-1.33750089,7.90803017e-05,100
2440,Hybrid,mixture2,-1.33744568,8.28818652e-05,100
2441,Metropolis,metropolis,-1.33647914,3.81314751e-04,100
2441,Row-Update,mps2,-1.33749855,7.80705956e-05,100
2441,Hybrid,mixture2,-1.33743306,8.43198277e-05,100
2442,Metropolis,metropolis,-1.33647208,3.80901448e-04,100
2442,Row-Update,mps2,-1.33750573,7.75689314e-05,100
2442,Hybrid,mixture2,-1.33743942,8.38194571e-05,100
2443,Metropolis,metropolis,-1.33645874,3.80629090e-04,100
2443,Row-Update,mps2,-1.33750184,7.80629358e-05,100
2443,Hybrid,mixture2,-1.33744588,8.28481488e-05,100
2444,Metropolis,metropolis,-1.33645718,3.80654766e-04,100
2444,Row-Update,mps2,-1.33749652,7.71743664e-05,100
2444,Hybrid,mixture2,-1.33744911,8.40278046e-05,100
2445,Metropolis,metropolis,-1.33646372,3.81135753e-04,100
2445,Row-Update,mps2,-1.33748891,7.95314757e-05,100
2445,Hybrid,mixture2,-1.33743791,8.36062831e-05,100
2446,Metropolis,metropolis,-1.33647865,3.76812438e-04,100
2446,Row-Update,mps2,-1.33749168,7.87086626e-05,100
2446,Hybrid,mixture2,-1.33743768,8.49657864e-05,100
2447,Metropolis,metropolis,-1.33647339,3.81191176e-04,100
2447,Row-Update,mps2,-1.33747669,8.28208899e-05,100
2447,Hybrid,mixture2,-1.33744396,8.32237595e-05,100
2448,Metropolis,metropolis,-1.33647547,3.80471611e-04,100
2448,Row-Update,mps2,-1.33747589,8.06266229e-05,100
2448,Hybrid,mixture2,-1.33742851,8.47300515e-05,100
2449,Metropolis,metropolis,-1.33646807,3.80097034e-04,100
2449,Row-Update,mps2,-1.33749276,7.93328230e-05,100
2449,Hybrid,mixture2,-1.33743270,8.50730606e-05,100
2450,Metropolis,metropolis,-1.33645207,3.80427083e-04,100
2450,Row-Update,mps2,-1.33748084,8.11791633e-05,100
2450,Hybrid,mixture2,-1.33743744,8.54777304e-05,100
2451,Metropolis,metropolis,-1.33647216,3.80810187e-04,100
2451,Row-Update,mps2,-1.33749044,7.84478625e-05,100
2451,Hybrid,mixture2,-1.33745399,8.29720341e-05,100
2452,Metropolis,metropolis,-1.33647564,3.80625188e-04,100
2452,Row-Update,mps2,-1.33749898,7.72746444e-05,100
2452,Hybrid,mixture2,-1.33743260,8.44102531e-05,100
2453,Metropolis,metropolis,-1.33646535,3.79826042e-04,100
2453,Row-Update,mps2,-1.33750094,7.99745824e-05,100
2453,Hybrid,mixture2,-1.33744864,8.26749455e-05,100
2454,Metropolis,metropolis,-1.33647151,3.80252832e-04,100
2454,Row-Update,mps2,-1.33748894,7.92785959e-05,100
2454,Hybrid,mixture2,-1.33743786,8.42083557e-05,100
2455,Metropolis,metropolis,-1.33647495,3.80808190e-04,100
2455,Row-Update,mps2,-1.33749643,7.93393498e-05,100
2455,Hybrid,mixture2,-1.33742843,8.47615129e-05,100
2456,Metropolis,metropolis,-1.33648051,3.80361249e-04,100
2456,Row-Update,mps2,-1.33747464,8.48403235e-05,100
2456,Hybrid,mixture2,-1.33742993,8.38407095e-05,100
2457,Metropolis,metropolis,-1.33648842,3.80311745e-04,100
2457,Row-Update,mps2,-1.33748844,8.40194518e-05,100
2457,Hybrid,mixture2,-1.33743648,8.46499114e-05,100
2458,Metropolis,metropolis,-1.33647025,3.79721358e-04,100
2458,Row-Update,mps2,-1.33747445,8.58747605e-05,100
2458,Hybrid,mixture2,-1.33744253,8.42851376e-05,100
2459,Metropolis,metropolis,-1.33647522,3.80282342e-04,100
2459,Row-Update,mps2,-1.33748889,8.95073385e-05,100
2459,Hybrid,mixture2,-1.33742764,8.44378258e-05,100
2460,Metropolis,metropolis,-1.33648472,3.80414117e-04,100
2460,Row-Update,mps2,-1.33748747,8.59960989e-05,100
2460,Hybrid,mixture2,-1.33744035,8.38246216e-05,100
2461,Metropolis,metropolis,-1.33644903,3.80892614e-04,100
2461,Row-Update,mps2,-1.33745948,8.87306123e-05,100
2461,Hybrid,mixture2,-1.33743143,8.44953341e-05,100
2462,Metropolis,metropolis,-1.33646814,3.80370381e-04,100
2462,Row-Update,mps2,-1.33748704,8.43287511e-05,100
2462,Hybrid,mixture2,-1.33744002,8.42604492e-05,100
2463,Metropolis,metropolis,-1.33647578,3.80630847e-04,100
2463,Row-Update,mps2,-1.33749230,8.10102480e-05,100
2463,Hybrid,mixture2,-1.33744075,8.44461817e-05,100
2464,Metropolis,metropolis,-1.33648460,3.79625603e-04,100
2464,Row-Update,mps2,-1.33749270,7.96341375e-05,100
2464,Hybrid,mixture2,-1.33744877,8.27852632e-05,100
2465,Metropolis,metropolis,-1.33648159,3.80620491e-04,100
2465,Row-Update,mps2,-1.33749751,7.90082189e-05,100
2465,Hybrid,mixture2,-1.33744430,8.41577344e-05,100
2466,Metropolis,metropolis,-1.33646977,3.80739461e-04,100
2466,Row-Update,mps2,-1.33750508,8.01473189e-05,100
2466,Hybrid,mixture2,-1.33743958,8.44241684e-05,100
2467,Metropolis,metropolis,-1.33648369,3.80321204e-04,100
2467,Row-Update,mps2,-1.33748973,8.03239227e-05,100
2467,Hybrid,mixture2,-1.33743637,8.42394128e-05,100
2468,Metropolis,metropolis,-1.33648401,3.79829069e-04,100
2468,Row-Update,mps2,-1.33749355,8.03770934e-05,100
2468,Hybrid,mixture2,-1.33745605,8.35353921e-05,100
2469,Metropolis,metropolis,-1.33648982,3.80471437e-04,100
2469,Row-Update,mps2,-1.33747985,8.39622627e-05,100
2469,Hybrid,mixture2,-1.33744175,8.39576569e-05,100
2470,Metropolis,metropolis,-1.33648034,3.80711148e-04,100
2470,Row-Update,mps2,-1.33748958,7.87357833e-05,100
2470,Hybrid,mixture2,-1.33744115,8.36439566e-05,100
2471,Metropolis,metropolis,-1.33648197,3.80183158e-04,100
2471,Row-Update,mps2,-1.33748016,8.26309322e-05,100
