step,method,source_method,mean_energy_per_site,standard_error_of_mean,n_independent_runs
1420,Row-Update,mps,-1.39592060,1.77692352e-03,20
1420,Hybrid,mixture,-1.39658687,1.68951770e-03,20
1421,Metropolis,metropolis,-1.39072978,2.49308114e-03,20
1421,Row-Update,mps,-1.39593706,1.77589837e-03,20
1421,Hybrid,mixture,-1.39658254,1.68512481e-03,20
1422,Metropolis,metropolis,-1.39073704,2.48937577e-03,20
1422,Row-Update,mps,-1.39592533,1.77706935e-03,20
1422,Hybrid,mixture,-1.39658096,1.68655287e-03,20
1423,Metropolis,metropolis,-1.39073935,2.49081161e-03,20
1423,Row-Update,mps,-1.39592331,1.77234509e-03,20
1423,Hybrid,mixture,-1.39659818,1.68229266e-03,20
1424,Metropolis,metropolis,-1.39073086,2.49239672e-03,20
1424,Row-Update,mps,-1.39594691,1.77334684e-03,20
1424,Hybrid,mixture,-1.39658512,1.68462958e-03,20
1425,Metropolis,metropolis,-1.39074275,2.48889025e-03,20
1425,Row-Update,mps,-1.39593806,1.77865133e-03,20
1425,Hybrid,mixture,-1.39659662,1.68361740e-03,20
1426,Metropolis,metropolis,-1.39073566,2.49128812e-03,20
1426,Row-Update,mps,-1.39593563,1.77582508e-03,20
1426,Hybrid,mixture,-1.39658425,1.67840301e-03,20
1427,Metropolis,metropolis,-1.39072656,2.49073499e-03,20
1427,Row-Update,mps,-1.39591523,1.77631062e-03,20
1427,Hybrid,mixture,-1.39658908,1.68385922e-03,20
1428,Metropolis,metropolis,-1.39074164,2.49024643e-03,20
1428,Row-Update,mps,-1.39594228,1.77537251e-03,20
1428,Hybrid,mixture,-1.39658449,1.68571082e-03,20
1429,Metropolis,metropolis,-1.39073226,2.49012948e-03,20
1429,Row-Update,mps,-1.39592595,1.77708839e-03,20
1429,Hybrid,mixture,-1.39659501,1.68566097e-03,20
1430,Metropolis,metropolis,-1.39074154,2.49061798e-03,20
1430,Row-Update,mps,-1.39592923,1.77518406e-03,20
1430,Hybrid,mixture,-1.39658870,1.68341043e-03,20
1431,Metropolis,metropolis,-1.39073149,2.48842972e-03,20
1431,Row-Update,mps,-1.39592291,1.77646800e-03,20
1431,Hybrid,mixture,-1.39658631,1.68725220e-03,20
1432,Metropolis,metropolis,-1.39072545,2.49258442e-03,20
1432,Row-Update,mps,-1.39594066,1.77552514e-03,20
1432,Hybrid,mixture,-1.39661123,1.68123772e-03,20
1433,Metropolis,metropolis,-1.39072535,2.49121257e-03,20
1433,Row-Update,mps,-1.39592690,1.77610493e-03,20
1433,Hybrid,mixture,-1.39662264,1.67692643e-03,20
1434,Metropolis,metropolis,-1.39073209,2.49028077e-03,20
1434,Row-Update,mps,-1.39593122,1.77727469e-03,20
1434,Hybrid,mixture,-1.39660468,1.68074988e-03,20
1435,Metropolis,metropolis,-1.39074194,2.49281793e-03,20
1435,Row-Update,mps,-1.39592649,1.77616776e-03,20
1435,Hybrid,mixture,-1.39659145,1.68468961e-03,20
1436,Metropolis,metropolis,-1.39073826,2.49337724e-03,20
1436,Row-Update,mps,-1.39592411,1.77793192e-03,20
1436,Hybrid,mixture,-1.39660714,1.68240556e-03,20
1437,Metropolis,metropolis,-1.39072722,2.49007390e-03,20
1437,Row-Update,mps,-1.39591354,1.78471928e-03,20
1437,Hybrid,mixture,-1.39659088,1.67677448e-03,20
1438,Metropolis,metropolis,-1.39073026,2.49273280e-03,20
1438,Row-Update,mps,-1.39592143,1.77705933e-03,20
1438,Hybrid,mixture,-1.39660448,1.67983282e-03,20
1439,Metropolis,metropolis,-1.39073870,2.49231274e-03,20
1439,Row-Update,mps,-1.39593892,1.77106926e-03,20
1439,Hybrid,mixture,-1.39661885,1.67820420e-03,20
1440,Metropolis,metropolis,-1.39073340,2.48843865e-03,20
1440,Row-Update,mps,-1.39592146,1.77743650e-03,20
1440,Hybrid,mixture,-1.39662799,1.67904245e-03,20
1441,Metropolis,metropolis,-1.39073132,2.49069397e-03,20
1441,Row-Update,mps,-1.39593422,1.77464514e-03,20
1441,Hybrid,mixture,-1.39660756,1.67799099e-03,20
1442,Metropolis,metropolis,-1.39073707,2.48935349e-03,20
1442,Row-Update,mps,-1.39593798,1.77470725e-03,20
1442,Hybrid,mixture,-1.39659489,1.68491692e-03,20
1443,Metropolis,metropolis,-1.39072941,2.49337227e-03,20
1443,Row-Update,mps,-1.39592591,1.77547828e-03,20
1443,Hybrid,mixture,-1.39662419,1.67686777e-03,20
1444,Metropolis,metropolis,-1.39073185,2.49107804e-03,20
1444,Row-Update,mps,-1.39592699,1.77855493e-03,20
1444,Hybrid,mixture,-1.39663132,1.67764527e-03,20
1445,Metropolis,metropolis,-1.39073188,2.49101415e-03,20
1445,Row-Update,mps,-1.39592977,1.77624723e-03,20
1445,Hybrid,mixture,-1.39662405,1.67722006e-03,20
1446,Metropolis,metropolis,-1.39072647,2.48965152e-03,20
1446,Row-Update,mps,-1.39593007,1.77645347e-03,20
1446,Hybrid,mixture,-1.39661621,1.67498673e-03,20
1447,Metropolis,metropolis,-1.39072216,2.49089986e-03,20
1447,Row-Update,mps,-1.39593640,1.77777882e-03,20
1447,Hybrid,mixture,-1.39660513,1.68004519e-03,20
1448,Metropolis,metropolis,-1.39073107,2.48982935e-03,20
1448,Row-Update,mps,-1.39594001,1.77252850e-03,20
1448,Hybrid,mixture,-1.39661777,1.68206039e-03,20
1449,Metropolis,metropolis,-1.39073095,2.49149921e-03,20
1449,Row-Update,mps,-1.39592748,1.77740495e-03,20
1449,Hybrid,mixture,-1.39662684,1.67476333e-03,20
1450,Metropolis,metropolis,-1.39073180,2.49297368e-03,20
1450,Row-Update,mps,-1.39593775,1.77678819e-03,20
1450,Hybrid,mixture,-1.39660209,1.68085101e-03,20
1451,Metropolis,metropolis,-1.39073321,2.48901364e-03,20
1451,Row-Update,mps,-1.39591719,1.77840338e-03,20
1451,Hybrid,mixture,-1.39663136,1.67332223e-03,20
1452,Metropolis,metropolis,-1.39074501,2.49162306e-03,20
1452,Row-Update,mps,-1.39591898,1.77775057e-03,20
1452,Hybrid,mixture,-1.39665281,1.66987557e-03,20
1453,Metropolis,metropolis,-1.39073050,2.49181898e-03,20
1453,Row-Update,mps,-1.39593018,1.77694397e-03,20
1453,Hybrid,mixture,-1.39664283,1.67096321e-03,20
1454,Metropolis,metropolis,-1.39073188,2.49110998e-03,20
1454,Row-Update,mps,-1.39592961,1.77712425e-03,20
1454,Hybrid,mixture,-1.39665552,1.66585767e-03,20
1455,Metropolis,metropolis,-1.39074136,2.49019002e-03,20
1455,Row-Update,mps,-1.39594775,1.77737995e-03,20
1455,Hybrid,mixture,-1.39668679,1.66191800e-03,20
1456,Metropolis,metropolis,-1.39073849,2.48971792e-03,20
1456,Row-Update,mps,-1.39593642,1.77605958e-03,20
1456,Hybrid,mixture,-1.39668990,1.65985898e-03,20
1457,Metropolis,metropolis,-1.39073533,2.49186310e-03,20
1457,Row-Update,mps,-1.39593452,1.77640661e-03,20
1457,Hybrid,mixture,-1.39670363,1.65695895e-03,20
1458,Metropolis,metropolis,-1.39072614,2.49150771e-03,20
1458,Row-Update,mps,-1.39594056,1.77659706e-03,20
1458,Hybrid,mixture,-1.39671990,1.65066684e-03,20
1459,Metropolis,metropolis,-1.39073276,2.49289939e-03,20
1459,Row-Update,mps,-1.39593131,1.77535038e-03,20
1459,Hybrid,mixture,-1.39670397,1.65529743e-03,20
1460,Metropolis,metropolis,-1.39073647,2.48849233e-03,20
1460,Row-Update,mps,-1.39593854,1.77434395e-03,20
1460,Hybrid,mixture,-1.39672428,1.65122440e-03,20
1461,Metropolis,metropolis,-1.39073119,2.49161302e-03,20
1461,Row-Update,mps,-1.39592126,1.77427235e-03,20
1461,Hybrid,mixture,-1.39673309,1.64845373e-03,20
1462,Metropolis,metropolis,-1.39073401,2.48854846e-03,20
1462,Row-Update,mps,-1.39591940,1.77662077e-03,20
1462,Hybrid,mixture,-1.39674212,1.64819904e-03,20
1463,Metropolis,metropolis,-1.39073783,2.48964508e-03,20
1463,Row-Update,mps,-1.39594657,1.77499894e-03,20
1463,Hybrid,mixture,-1.39675943,1.64639400e-03,20
1464,Metropolis,metropolis,-1.39072733,2.49041799e-03,20
1464,Row-Update,mps,-1.39592940,1.77410373e-03,20
1464,Hybrid,mixture,-1.39673791,1.64816753e-03,20
1465,Metropolis,metropolis,-1.39073683,2.49068417e-03,20
1465,Row-Update,mps,-1.39592845,1.77576238e-03,20
1465,Hybrid,mixture,-1.39675543,1.64355459e-03,20
1466,Metropolis,metropolis,-1.39073712,2.48667224e-03,20
1466,Row-Update,mps,-1.39596648,1.77904751e-03,20
1466,Hybrid,mixture,-1.39675136,1.64571208e-03,20
1467,Metropolis,metropolis,-1.39072391,2.49199642e-03,20
1467,Row-Update,mps,-1.39593186,1.77698278e-03,20
1467,Hybrid,mixture,-1.39673882,1.64893497e-03,20
1468,Metropolis,metropolis,-1.39074209,2.49472227e-03,20
1468,Row-Update,mps,-1.39593419,1.77882109e-03,20
1468,Hybrid,mixture,-1.39675606,1.64479523e-03,20
1469,Metropolis,metropolis,-1.39075005,2.49099870e-03,20
1469,Row-Update,mps,-1.39594471,1.77584303e-03,20
1469,Hybrid,mixture,-1.39673910,1.64825004e-03,20
1470,Metropolis,metropolis,-1.39072833,2.49293532e-03,20
1470,Row-Update,mps,-1.39593051,1.77585245e-03,20
1470,Hybrid,mixture,-1.39674381,1.64509119e-03,20
1471,Metropolis,metropolis,-1.39073518,2.49075167e-03,20
1471,Row-Update,mps,-1.39593369,1.77704372e-03,20
1471,Hybrid,mixture,-1.39674193,1.64455212e-03,20
1472,Metropolis,metropolis,-1.39074167,2.48958141e-03,20
1472,Row-Update,mps,-1.39592571,1.77410162e-03,20
1472,Hybrid,mixture,-1.39676100,1.64193201e-03,20
1473,Metropolis,metropolis,-1.39074026,2.48972283e-03,20
1473,Row-Update,mps,-1.39593397,1.77351135e-03,20
1473,Hybrid,mixture,-1.39675761,1.64461425e-03,20
1474,Metropolis,metropolis,-1.39074725,2.49212710e-03,20
1474,Row-Update,mps,-1.39592376,1.77443687e-03,20
1474,Hybrid,mixture,-1.39675713,1.64516379e-03,20
1475,Metropolis,metropolis,-1.39073922,2.49091657e-03,20
1475,Row-Update,mps,-1.39592577,1.77668204e-03,20
1475,Hybrid,mixture,-1.39672069,1.64896398e-03,20
1476,Metropolis,metropolis,-1.39074770,2.48839312e-03,20
1476,Row-Update,mps,-1.39591514,1.78018331e-03,20
1476,Hybrid,mixture,-1.39673784,1.64737880e-03,20
1477,Metropolis,metropolis,-1.39074376,2.49116478e-03,20
1477,Row-Update,mps,-1.39593623,1.77834098e-03,20
1477,Hybrid,mixture,-1.39672181,1.65081301e-03,20
1478,Metropolis,metropolis,-1.39073747,2.49361432e-03,20
1478,Row-Update,mps,-1.39592750,1.77141210e-03,20
1478,Hybrid,mixture,-1.39672920,1.65122638e-03,20
1479,Metropolis,metropolis,-1.39074412,2.49241964e-03,20
1479,Row-Update,mps,-1.39593808,1.77677464e-03,20
1479,Hybrid,mixture,-1.39673625,1.64871484e-03,20
1480,Metropolis,metropolis,-1.39073649,2.48850476e-03,20
1480,Row-Update,mps,-1.39594456,1.77504748e-03,20
1480,Hybrid,mixture,-1.39673729,1.64625218e-03,20
1481,Metropolis,metropolis,-1.39074417,2.49130554e-03,20
1481,Row-Update,mps,-1.39592079,1.77687282e-03,20
1481,Hybrid,mixture,-1.39673924,1.64756123e-03,20
1482,Metropolis,metropolis,-1.39073339,2.48917128e-03,20
1482,Row-Update,mps,-1.39593728,1.77830020e-03,20
1482,Hybrid,mixture,-1.39675760,1.64355699e-03,20
1483,Metropolis,metropolis,-1.39073713,2.49078874e-03,20
1483,Row-Update,mps,-1.39593428,1.77594370e-03,20
1483,Hybrid,mixture,-1.39676361,1.64467377e-03,20
1484,Metropolis,metropolis,-1.39074334,2.49245852e-03,20
1484,Row-Update,mps,-1.39593035,1.77600357e-03,20
1484,Hybrid,mixture,-1.39676717,1.64214421e-03,20
1485,Metropolis,metropolis,-1.39074372,2.49237826e-03,20
1485,Row-Update,mps,-1.39593662,1.77563980e-03,20
1485,Hybrid,mixture,-1.39677693,1.63991219e-03,20
1486,Metropolis,metropolis,-1.39073520,2.49036737e-03,20
1486,Row-Update,mps,-1.39591992,1.78109718e-03,20
1486,Hybrid,mixture,-1.39678967,1.63955270e-03,20
1487,Metropolis,metropolis,-1.39074460,2.49173191e-03,20
1487,Row-Update,mps,-1.39593192,1.77666320e-03,20
1487,Hybrid,mixture,-1.39671541,1.65129990e-03,20
1488,Metropolis,metropolis,-1.39073167,2.49056397e-03,20
1488,Row-Update,mps,-1.39593180,1.77465278e-03,20
1488,Hybrid,mixture,-1.39673657,1.64973883e-03,20
1489,Metropolis,metropolis,-1.39073265,2.49085080e-03,20
1489,Row-Update,mps,-1.39592776,1.77924180e-03,20
1489,Hybrid,mixture,-1.39673353,1.64755869e-03,20
1490,Metropolis,metropolis,-1.39074075,2.49101404e-03,20
1490,Row-Update,mps,-1.39593604,1.77588059e-03,20
1490,Hybrid,mixture,-1.39674230,1.65130841e-03,20
1491,Metropolis,metropolis,-1.39073281,2.49142729e-03,20
1491,Row-Update,mps,-1.39593750,1.77630650e-03,20
1491,Hybrid,mixture,-1.39673436,1.64647883e-03,20
1492,Metropolis,metropolis,-1.39075037,2.49107359e-03,20
1492,Row-Update,mps,-1.39592036,1.77546823e-03,20
1492,Hybrid,mixture,-1.39672405,1.64858256e-03,20
1493,Metropolis,metropolis,-1.39073900,2.49132029e-03,20
1493,Row-Update,mps,-1.39594306,1.77619947e-03,20
1493,Hybrid,mixture,-1.39672146,1.64886504e-03,20
1494,Metropolis,metropolis,-1.39073679,2.49089174e-03,20
1494,Row-Update,mps,-1.39593397,1.77541366e-03,20
1494,Hybrid,mixture,-1.39674694,1.64629658e-03,20
1495,Metropolis,metropolis,-1.39074846,2.49277501e-03,20
1495,Row-Update,mps,-1.39592500,1.77677390e-03,20
1495,Hybrid,mixture,-1.39673480,1.64217079e-03,20
1496,Metropolis,metropolis,-1.39073368,2.49096621e-03,20
1496,Row-Update,mps,-1.39593131,1.77454886e-03,20
1496,Hybrid,mixture,-1.39677147,1.64296337e-03,20
1497,Metropolis,metropolis,-1.39074665,2.48840192e-03,20
1497,Row-Update,mps,-1.39593995,1.77651582e-03,20
1497,Hybrid,mixture,-1.39680228,1.63562261e-03,20
1498,Metropolis,metropolis,-1.39074589,2.49067484e-03,20
1498,Row-Update,mps,-1.39591869,1.77519548e-03,20
1498,Hybrid,mixture,-1.39679299,1.63514267e-03,20
1499,Metropolis,metropolis,-1.39074042,2.49139266e-03,20
1499,Row-Update,mps,-1.39593799,1.77772340e-03,20
1499,Hybrid,mixture,-1.39681145,1.63224529e-03,20
1500,Metropolis,metropolis,-1.39074837,2.49172864e-03,20
1500,Row-Update,mps,-1.39594127,1.77535340e-03,20
1500,Hybrid,mixture,-1.39680139,1.63383040e-03,20
1501,Metropolis,metropolis,-1.39073867,2.48965550e-03,20
1501,Row-Update,mps,-1.39593735,1.77395536e-03,20
1501,Hybrid,mixture,-1.39679033,1.63828330e-03,20
1502,Metropolis,metropolis,-1.39074194,2.49045337e-03,20
1502,Row-Update,mps,-1.39593835,1.77555219e-03,20
1502,Hybrid,mixture,-1.39681531,1.63400786e-03,20
1503,Metropolis,metropolis,-1.39072959,2.49312856e-03,20
1503,Row-Update,mps,-1.39593413,1.77690332e-03,20
1503,Hybrid,mixture,-1.39680767,1.63469875e-03,20
1504,Metropolis,metropolis,-1.39073819,2.49173350e-03,20
1504,Row-Update,mps,-1.39592111,1.77548884e-03,20
1504,Hybrid,mixture,-1.39678206,1.63657812e-03,20
1505,Metropolis,metropolis,-1.39074168,2.49264448e-03,20
1505,Row-Update,mps,-1.39592451,1.77738634e-03,20
1505,Hybrid,mixture,-1.39680806,1.63364260e-03,20
1506,Metropolis,metropolis,-1.39074144,2.49272641e-03,20
1506,Row-Update,mps,-1.39595867,1.77667859e-03,20
1506,Hybrid,mixture,-1.39679789,1.63500209e-03,20
1507,Metropolis,metropolis,-1.39073929,2.49389189e-03,20
1507,Row-Update,mps,-1.39592216,1.77248483e-03,20
1507,Hybrid,mixture,-1.39681322,1.63628794e-03,20
1508,Metropolis,metropolis,-1.39073173,2.49192136e-03,20
1508,Row-Update,mps,-1.39592962,1.77366698e-03,20
1508,Hybrid,mixture,-1.39679865,1.63129785e-03,20
1509,Metropolis,metropolis,-1.39073856,2.49170326e-03,20
1509,Row-Update,mps,-1.39593044,1.77542542e-03,20
1509,Hybrid,mixture,-1.39682724,1.63260742e-03,20
1510,Metropolis,metropolis,-1.39074083,2.49113505e-03,20
1510,Row-Update,mps,-1.39593069,1.77540524e-03,20
1510,Hybrid,mixture,-1.39683186,1.63031988e-03,20
1511,Metropolis,metropolis,-1.39073375,2.49193391e-03,20
1511,Row-Update,mps,-1.39594094,1.77344072e-03,20
1511,Hybrid,mixture,-1.39682465,1.62988223e-03,20
1512,Metropolis,metropolis,-1.39073677,2.49064542e-03,20
1512,Row-Update,mps,-1.39593997,1.77413289e-03,20
1512,Hybrid,mixture,-1.39681504,1.63338780e-03,20
1513,Metropolis,metropolis,-1.39073257,2.49280242e-03,20
1513,Row-Update,mps,-1.39592612,1.77544922e-03,20
1513,Hybrid,mixture,-1.39679710,1.63384475e-03,20
1514,Metropolis,metropolis,-1.39073691,2.49099526e-03,20
1514,Row-Update,mps,-1.39593721,1.77632129e-03,20
1514,Hybrid,mixture,-1.39680302,1.63644400e-03,20
1515,Metropolis,metropolis,-1.39074145,2.49329163e-03,20
1515,Row-Update,mps,-1.39591844,1.77960679e-03,20
1515,Hybrid,mixture,-1.39679671,1.63789307e-03,20
1516,Metropolis,metropolis,-1.39073283,2.49087478e-03,20
1516,Row-Update,mps,-1.39594130,1.77679559e-03,20
1516,Hybrid,mixture,-1.39681300,1.63104519e-03,20
1517,Metropolis,metropolis,-1.39074415,2.49019531e-03,20
1517,Row-Update,mps,-1.39593428,1.77734117e-03,20
1517,Hybrid,mixture,-1.39679766,1.63270206e-03,20
1518,Metropolis,metropolis,-1.39074185,2.49079634e-03,20
1518,Row-Update,mps,-1.39593953,1.77412220e-03,20
1518,Hybrid,mixture,-1.39682186,1.63217761e-03,20
1519,Metropolis,metropolis,-1.39073986,2.49157853e-03,20
1519,Row-Update,mps,-1.39592455,1.77535616e-03,20
1519,Hybrid,mixture,-1.39682807,1.62987073e-03,20
1520,Metropolis,metropolis,-1.39073964,2.49052849e-03,20
1520,Row-Update,mps,-1.39592916,1.77802562e-03,20
1520,Hybrid,mixture,-1.39682353,1.63225950e-03,20
1521,Metropolis,metropolis,-1.39073935,2.49164749e-03,20
1521,Row-Update,mps,-1.39592361,1.77486289e-03,20
1521,Hybrid,mixture,-1.39682092,1.63099604e-03,20
1522,Metropolis,metropolis,-1.39074404,2.49132333e-03,20
1522,Row-Update,mps,-1.39595068,1.76871911e-03,20
1522,Hybrid,mixture,-1.39682512,1.63042408e-03,20
1523,Metropolis,metropolis,-1.39073652,2.49184754e-03,20
1523,Row-Update,mps,-1.39592051,1.77377236e-03,20
1523,Hybrid,mixture,-1.39683346,1.63060316e-03,20
1524,Metropolis,metropolis,-1.39075118,2.49038602e-03,20
1524,Row-Update,mps,-1.39592669,1.77485532e-03,20
1524,Hybrid,mixture,-1.39684556,1.62666597e-03,20
1525,Metropolis,metropolis,-1.39074292,2.49306392e-03,20
1525,Row-Update,mps,-1.39591141,1.77513677e-03,20
1525,Hybrid,mixture,-1.39686479,1.62874471e-03,20
1526,Metropolis,metropolis,-1.39073578,2.49107009e-03,20
1526,Row-Update,mps,-1.39592787,1.77491344e-03,20
1526,Hybrid,mixture,-1.39683512,1.62704615e-03,20
1527,Metropolis,metropolis,-1.39072048,2.49141587e-03,20
1527,Row-Update,mps,-1.39593912,1.77610859e-03,20
1527,Hybrid,mixture,-1.39681223,1.63366234e-03,20
1528,Metropolis,metropolis,-1.39074203,2.49178429e-03,20
1528,Row-Update,mps,-1.39593612,1.77429641e-03,20
1528,Hybrid,mixture,-1.39683607,1.62779096e-03,20
1529,Metropolis,metropolis,-1.39074367,2.49290315e-03,20
1529,Row-Update,mps,-1.39593236,1.77345182e-03,20
1529,Hybrid,mixture,-1.39681685,1.63244413e-03,20
1530,Metropolis,metropolis,-1.39073366,2.49164576e-03,20
1530,Row-Update,mps,-1.39593731,1.77523016e-03,20
1530,Hybrid,mixture,-1.39683721,1.63005243e-03,20
1531,Metropolis,metropolis,-1.39073694,2.49037254e-03,20
1531,Row-Update,mps,-1.39591538,1.77356413e-03,20
1531,Hybrid,mixture,-1.39684030,1.62637773e-03,20
1532,Metropolis,metropolis,-1.39073083,2.48850368e-03,20
1532,Row-Update,mps,-1.39593572,1.77484369e-03,20
1532,Hybrid,mixture,-1.39686868,1.62488884e-03,20
1533,Metropolis,metropolis,-1.39074231,2.48889908e-03,20
1533,Row-Update,mps,-1.39593217,1.77597137e-03,20
1533,Hybrid,mixture,-1.39685385,1.62728816e-03,20
1534,Metropolis,metropolis,-1.39072532,2.49119138e-03,20
1534,Row-Update,mps,-1.39593970,1.77633538e-03,20
1534,Hybrid,mixture,-1.39685430,1.62694728e-03,20
1535,Metropolis,metropolis,-1.39074486,2.49355220e-03,20
1535,Row-Update,mps,-1.39593473,1.77655594e-03,20
1535,Hybrid,mixture,-1.39684715,1.62881217e-03,20
1536,Metropolis,metropolis,-1.39074439,2.49123718e-03,20
1536,Row-Update,mps,-1.39593570,1.77300568e-03,20
1536,Hybrid,mixture,-1.39687173,1.62303496e-03,20
1537,Metropolis,metropolis,-1.39073194,2.49289940e-03,20
1537,Row-Update,mps,-1.39593086,1.77424883e-03,20
1537,Hybrid,mixture,-1.39685890,1.62685529e-03,20
1538,Metropolis,metropolis,-1.39075483,2.49161974e-03,20
1538,Row-Update,mps,-1.39594161,1.77663181e-03,20
1538,Hybrid,mixture,-1.39686067,1.62733857e-03,20
1539,Metropolis,metropolis,-1.39073212,2.49066511e-03,20
1539,Row-Update,mps,-1.39592607,1.77380982e-03,20
1539,Hybrid,mixture,-1.39681933,1.63191253e-03,20
1540,Metropolis,metropolis,-1.39074323,2.49114903e-03,20
1540,Row-Update,mps,-1.39593951,1.77533129e-03,20
1540,Hybrid,mixture,-1.39685314,1.62733928e-03,20
1541,Metropolis,metropolis,-1.39074099,2.49217829e-03,20
1541,Row-Update,mps,-1.39592428,1.78188184e-03,20
1541,Hybrid,mixture,-1.39684314,1.62762984e-03,20
1542,Metropolis,metropolis,-1.39074801,2.49014615e-03,20
1542,Row-Update,mps,-1.39594128,1.77192660e-03,20
1542,Hybrid,mixture,-1.39685147,1.62571337e-03,20
1543,Metropolis,metropolis,-1.39073966,2.49149028e-03,20
1543,Row-Update,mps,-1.39592359,1.77558541e-03,20
1543,Hybrid,mixture,-1.39686659,1.62668923e-03,20
1544,Metropolis,metropolis,-1.39073903,2.49118176e-03,20
1544,Row-Update,mps,-1.39592393,1.77615580e-03,20
1544,Hybrid,mixture,-1.39687919,1.61999878e-03,20
1545,Metropolis,metropolis,-1.39074015,2.49069150e-03,20
1545,Row-Update,mps,-1.39594331,1.77581784e-03,20
1545,Hybrid,mixture,-1.39685867,1.62449787e-03,20
1546,Metropolis,metropolis,-1.39073846,2.49207698e-03,20
1546,Row-Update,mps,-1.39594269,1.77562879e-03,20
1546,Hybrid,mixture,-1.39685972,1.62539771e-03,20
1547,Metropolis,metropolis,-1.39073444,2.49186188e-03,20
1547,Row-Update,mps,-1.39592814,1.77526066e-03,20
1547,Hybrid,mixture,-1.39686867,1.62234666e-03,20
1548,Metropolis,metropolis,-1.39074168,2.49228304e-03,20
1548,Row-Update,mps,-1.39593017,1.77618450e-03,20
1548,Hybrid,mixture,-1.39686591,1.62319063e-03,20
1549,Metropolis,metropolis,-1.39073891,2.49179145e-03,20
1549,Row-Update,mps,-1.39594216,1.77567704e-03,20
1549,Hybrid,mixture,-1.39687942,1.62188619e-03,20
1550,Metropolis,metropolis,-1.39073897,2.49144663e-03,20
1550,Row-Update,mps,-1.39593991,1.77931655e-03,20
1550,Hybrid,mixture,-1.39687568,1.62156347e-03,20
1551,Metropolis,metropolis,-1.39074019,2.49225959e-03,20
1551,Row-Update,mps,-1.39593998,1.77458522e-03,20
